Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--ac2eb100-4898-4a4d-8744-7dd8062b7e9d,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--95d03409-1158-41b5-89af-60e4b437d949,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--aa974471-47bf-4052-83c9-cf63909db358,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--5fcece8f-3dfc-4943-b1c6-fd78f4869720,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--1defeb8a-8ec8-4a0a-b702-1ba78af4f6ff,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--b0beb737-1198-4da3-9263-32d571f0227d,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--31fadd16-c06d-43c1-baa7-6b4e3c0b4d1f,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--8e83895d-849f-4c57-a92f-5396e3fe9c84,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,89.07563025210084
relationship,relationship--caec4069-cdb4-458d-b134-a2e6c7e12b4f,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,57.647058823529406
relationship,relationship--b4002d2a-1be3-4226-b3df-79977cd05f82,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,37.647058823529406
relationship,relationship--ff75c140-91db-45e7-be27-85dc1ca825bf,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,37.647058823529406
relationship,relationship--175400c3-5bd4-4996-b395-5e1e1391efb6,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,37.647058823529406
relationship,relationship--2264a889-9b04-47c2-815d-0ef6d9c827ac,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--7d7ae7bd-a0be-40c2-a438-8d52ebf04c49,relationship--cae22db1-5ba2-411b-bf54-b221fc419c7b,30.877192982456137
