Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--285985bb-fda4-4cdb-94c9-297febf8c1c1,relationship--18368322-4b6a-4808-b103-45ab862ae743,40.0
relationship,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,relationship--18368322-4b6a-4808-b103-45ab862ae743,74.0952380952381
relationship,relationship--f44b86b5-0677-4234-9753-f53b510a91ad,relationship--856cb22b-c1b4-4d58-a440-06ac9df3a4ce,40.0
relationship,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,relationship--856cb22b-c1b4-4d58-a440-06ac9df3a4ce,77.74436090225564
relationship,relationship--0b8ea51d-377e-4443-99d0-3f76c0a0f14f,relationship--09156b3b-5434-41b2-9370-224f3c6fc69c,40.0
relationship,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,relationship--09156b3b-5434-41b2-9370-224f3c6fc69c,73.49753694581281
relationship,relationship--b5ba8bd9-945f-4e8d-b8b8-8d61881fc6cf,relationship--8bad23d6-084a-4693-b02f-9e0c731db6fa,35.23287671232877
relationship,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,relationship--8bad23d6-084a-4693-b02f-9e0c731db6fa,82.19780219780219
relationship,relationship--700de81b-7ca6-45f5-a161-6e44783d8642,relationship--1c3fe199-02b7-491c-91a0-bb64dde3a2c5,37.647058823529406
relationship,relationship--82b37beb-79ce-4d6f-af98-c324af87c585,relationship--1c3fe199-02b7-491c-91a0-bb64dde3a2c5,37.647058823529406
relationship,relationship--00ae4d18-27cb-435d-aa3c-a956355fcc0c,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--0160c9a2-4cb8-4687-b853-2638a04bc4db,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--20053f82-6024-452c-bdbc-6d43cd778a6d,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--15121a6f-efc8-462a-a1e2-d1f9bebd5677,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,relationship--5d15597f-8624-432a-993a-1123e8993de2,37.647058823529406
relationship,relationship--5d1c6d5c-0fe6-482f-af94-0e3c1a05159d,relationship--5d15597f-8624-432a-993a-1123e8993de2,37.647058823529406
relationship,relationship--c2005294-8eef-40b8-8f0d-8911fcbc5dbe,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--620601de-371a-4427-ad8f-cb59af9d56c4,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--78bf68c6-4de9-43fc-9ee3-22f87319390c,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--eacde7c8-23c4-42fd-80a9-22a6a6662f8a,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,relationship--45f98bf4-f856-4d33-bc5d-d3e818a9128f,37.647058823529406
relationship,relationship--e5d92b12-17b4-4674-91b5-b0d579cc84e4,relationship--45f98bf4-f856-4d33-bc5d-d3e818a9128f,37.647058823529406
relationship,relationship--41381446-5a55-4f3e-96ad-de827a16f247,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--68384cbb-fa78-4b1e-959e-97187eb4b2d5,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--29f01925-4f95-4db5-9b63-95e49fdd6b62,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--c596d398-46e6-412a-ae60-51f7c98e25f9,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,relationship--1c3fe199-02b7-491c-91a0-bb64dde3a2c5,89.07563025210084
relationship,relationship--4b3e34ba-20bf-4bfb-af8f-550cb05ace9a,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--3a1bfd4e-5ed5-4dc5-94f6-739e20db1883,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--a045f805-0ac1-475e-8678-645d5b91b815,relationship--5d15597f-8624-432a-993a-1123e8993de2,89.07563025210084
relationship,relationship--05e6a56b-25b1-4080-8371-d73308bce41d,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--4c8f4ee1-2927-462b-933f-651b4a6ca75c,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--85339bd7-2403-456d-b492-f1a944cfb678,relationship--45f98bf4-f856-4d33-bc5d-d3e818a9128f,89.07563025210084
relationship,relationship--1332298c-eb61-4c4e-9d66-fb2b7b1c3bdc,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--f981733d-6092-4235-863d-b0fa0f53b0a9,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--e430bcd7-c774-4942-9f29-48665429c51b,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--838286e0-57cd-40fd-a824-c145e8201699,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--780ccd4d-0698-4259-a3ec-6bdd85005402,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--a6f7bf24-eb77-41a2-9e63-d6f5b47436e8,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--b77ea310-7e7d-43e1-87ec-08eaeb1513c0,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--0fcee6e5-0bdf-46c7-ab67-d1fca483c425,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--908a2f15-0c51-469c-abb4-e6f4c3f34247,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--5472286d-df61-4c38-8b53-0489c1f46d9f,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--c0759d06-90ee-49d6-afa2-30156ed0131e,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--cd04a4d2-98af-47c4-8fd1-1d61268245de,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--d3e7adc8-1945-4462-b19e-1849317dee80,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--16a63b5b-d990-44ff-b778-4211253e2a27,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--e7f785ad-f7ab-41be-a897-6ec0fd5274d0,relationship--ef8e5825-18e0-4e1a-a576-b766fc5052de,51.42857142857144
relationship,relationship--78a5e43b-e12d-4bcb-8d4a-45d51819de0e,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--d2d2fe1e-a483-4135-a469-e3b9841a57d8,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
relationship,relationship--2090209c-66de-496c-82c3-779be3033d80,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,0.0
