Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--98a63c81-3124-43f2-80b4-f1c85ad102d7,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--3def2476-cbac-483f-94ba-3f01aa904511,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--62929f58-93bc-47bd-b898-13bd79c82f03,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--2e992f51-961c-4384-a529-73397e86ed9e,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--ded6da93-8f90-4e8e-b5f3-2f009f2fd892,relationship--ca0be6a1-ae49-4e46-8bc4-c211946603e2,28.444444444444443
relationship,relationship--5ebd4250-e7e4-4ef4-9d51-e582cb67202a,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--6ca963ca-c21b-48b8-bcb8-5245ec18ca2a,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--fa95ca2d-c22d-4bf9-92fc-d8d3d5d0f620,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--0675750e-2f7b-42ab-adf4-ed2fd65bee39,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--b0e66460-bd3a-4d4b-b06a-6634b061d4cf,relationship--ca0be6a1-ae49-4e46-8bc4-c211946603e2,28.444444444444443
relationship,relationship--60cf5230-ee8b-4824-9b02-d23d3f914284,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--007603be-635f-4ec0-9591-e5e404f69f00,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--ff8831f5-479f-424b-9266-672adfe39895,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--452f0de7-3d72-48d3-804d-222ee1999739,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,81.42857142857143
relationship,relationship--b78940ae-08e8-48a7-9ce1-8c8f9537d80c,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,74.0952380952381
relationship,relationship--ca0be6a1-ae49-4e46-8bc4-c211946603e2,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,79.87301587301587
relationship,relationship--091b7e2b-4a08-47cc-9bad-6b559027645d,relationship--d39c4406-1f4e-408e-aa25-748885160a13,81.7989417989418
relationship,relationship--f97af28b-1001-4fea-8b82-90a736e621a9,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,82.30576441102757
relationship,relationship--e81f6d6f-c909-457c-a995-a4d49fcaa867,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,84.67532467532467
relationship,relationship--ff5d90a4-ca12-404e-b8bc-b654a3542fe6,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,82.76190476190476
relationship,relationship--acb94f38-1d08-4021-9c59-34e5846a4ee7,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,74.0952380952381
relationship,relationship--c1dfb5fd-2d26-44ff-bb2c-b30439b5b244,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,77.74436090225564
relationship,relationship--6aa9e988-af64-4d48-81f3-5219e6b74b74,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,73.49753694581281
relationship,relationship--d7c9e890-33d4-40ee-b4e8-dbb24f41bb02,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,82.19780219780219
relationship,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,89.07563025210084
relationship,relationship--382fff61-d74e-4124-a5cb-8afbdcde91ee,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--380fde2e-a5f2-40a3-8774-a42caaf1a31a,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--ed7a4301-daa5-48c7-b995-38b7f1b47197,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--1c51877f-2ef7-421d-a741-8377a1fe590e,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,89.07563025210084
relationship,relationship--2dd16951-2e1d-45fd-9cb2-806de5f5c146,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
